Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action 6,Action 7,Action 8,Action 9,Action 10,Action to Next Point
4,26,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
4,27,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
4,28,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
4,29,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
4,30,-3,-3,-3,-3,-2,-2,0,0,2,2,2
4,31,-3,-3,-3,-2,-2,0,0,2,2,2,3
4,32,-3,-3,-2,-2,0,0,2,2,2,3,3
4,33,-3,-2,-2,0,0,2,2,2,3,3,3
4,34,-2,-2,0,0,2,2,2,3,3,3,3
4,35,-2,0,0,2,2,2,3,3,3,3,1
4,36,0,0,2,2,2,3,3,3,3,1,1
4,37,0,2,2,2,3,3,3,3,1,1,-1
4,38,2,2,2,3,3,3,3,1,1,-1,-1
4,39,2,2,3,3,3,3,1,1,-1,-1,-2
4,40,2,3,3,3,3,1,1,-1,-1,-2,-3
4,41,3,3,3,3,1,1,-1,-1,-2,-3,-3
4,42,3,3,3,1,1,-1,-1,-2,-3,-3,-3
4,43,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
4,44,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,45,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
4,46,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
4,47,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
4,48,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
4,49,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
4,50,-3,-3,-3,-3,-2,-2,0,0,2,2,2
4,51,-3,-3,-3,-2,-2,0,0,2,2,2,3
4,52,-3,-3,-2,-2,0,0,2,2,2,3,3
4,53,-3,-2,-2,0,0,2,2,2,3,3,3
4,54,-2,-2,0,0,2,2,2,3,3,3,3
4,55,-2,0,0,2,2,2,3,3,3,3,1
4,56,0,0,2,2,2,3,3,3,3,1,1
4,57,0,2,2,2,3,3,3,3,1,1,-1
4,58,2,2,2,3,3,3,3,1,1,-1,-1
4,59,2,2,3,3,3,3,1,1,-1,-1,-2
4,60,2,3,3,3,3,1,1,-1,-1,-2,-3
4,61,3,3,3,3,1,1,-1,-1,-2,-3,-3
4,62,3,3,3,1,1,-1,-1,-2,-3,-3,-3
4,63,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
4,64,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,65,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
4,66,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
4,67,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
4,68,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
4,69,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
4,70,-3,-3,-3,-3,-2,-2,0,0,2,2,2
4,71,-3,-3,-3,-2,-2,0,0,2,2,2,3
4,72,-3,-3,-2,-2,0,0,2,2,2,3,3
4,73,-3,-2,-2,0,0,2,2,2,3,3,3
4,74,-2,-2,0,0,2,2,2,3,3,3,3
4,75,-2,0,0,2,2,2,3,3,3,3,1
4,76,0,0,2,2,2,3,3,3,3,1,1
4,77,0,2,2,2,3,3,3,3,1,1,-1
4,78,2,2,2,3,3,3,3,1,1,-1,-1
4,79,2,2,3,3,3,3,1,1,-1,-1,-2
4,80,2,3,3,3,3,1,1,-1,-1,-2,-3
4,81,3,3,3,3,1,1,-1,-1,-2,-3,-3
4,82,3,3,3,1,1,-1,-1,-2,-3,-3,-3
4,83,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
4,84,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,85,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
4,86,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
4,87,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
4,88,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
4,89,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
4,90,-3,-3,-3,-3,-2,-2,0,0,2,2,2
4,91,-3,-3,-3,-2,-2,0,0,2,2,2,3
4,92,-3,-3,-2,-2,0,0,2,2,2,3,3
4,93,-3,-2,-2,0,0,2,2,2,3,3,3
4,94,-2,-2,0,0,2,2,2,3,3,3,3
4,95,-2,0,0,2,2,2,3,3,3,3,1
4,96,0,0,2,2,2,3,3,3,3,1,1
4,97,0,2,2,2,3,3,3,3,1,1,-1
4,98,2,2,2,3,3,3,3,1,1,-1,-1
4,99,2,2,3,3,3,3,1,1,-1,-1,-2
4,100,2,3,3,3,3,1,1,-1,-1,-2,-3
4,101,3,3,3,3,1,1,-1,-1,-2,-3,-3
4,102,3,3,3,1,1,-1,-1,-2,-3,-3,-3
4,103,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
4,104,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,105,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
4,106,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
4,107,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
4,108,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
4,109,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
4,110,-3,-3,-3,-3,-2,-2,0,0,2,2,2
4,111,-3,-3,-3,-2,-2,0,0,2,2,2,3
4,112,-3,-3,-2,-2,0,0,2,2,2,3,3
4,113,-3,-2,-2,0,0,2,2,2,3,3,3
4,114,-2,-2,0,0,2,2,2,3,3,3,3
4,115,-2,0,0,2,2,2,3,3,3,3,1
4,116,0,0,2,2,2,3,3,3,3,1,1
4,117,0,2,2,2,3,3,3,3,1,1,-1
4,118,2,2,2,3,3,3,3,1,1,-1,-1
4,119,2,2,3,3,3,3,1,1,-1,-1,-2
4,120,2,3,3,3,3,1,1,-1,-1,-2,-3
4,121,3,3,3,3,1,1,-1,-1,-2,-3,-3
4,122,3,3,3,1,1,-1,-1,-2,-3,-3,-3
4,123,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
4,124,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,125,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
4,126,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
4,127,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
4,128,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
4,129,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
4,130,-3,-3,-3,-3,-2,-2,0,0,2,2,2
4,131,-3,-3,-3,-2,-2,0,0,2,2,2,3
4,132,-3,-3,-2,-2,0,0,2,2,2,3,3
4,133,-3,-2,-2,0,0,2,2,2,3,3,3
4,134,-2,-2,0,0,2,2,2,3,3,3,3
4,135,-2,0,0,2,2,2,3,3,3,3,1
4,136,0,0,2,2,2,3,3,3,3,1,1
4,137,0,2,2,2,3,3,3,3,1,1,-1
4,138,2,2,2,3,3,3,3,1,1,-1,-1
4,139,2,2,3,3,3,3,1,1,-1,-1,-2
4,140,2,3,3,3,3,1,1,-1,-1,-2,-3
4,141,3,3,3,3,1,1,-1,-1,-2,-3,-3
4,142,3,3,3,1,1,-1,-1,-2,-3,-3,-3
4,143,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
4,144,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,145,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
4,146,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
4,147,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
4,148,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
4,149,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
4,150,-3,-3,-3,-3,-2,-2,0,0,2,2,2
4,151,-3,-3,-3,-2,-2,0,0,2,2,2,3
4,152,-3,-3,-2,-2,0,0,2,2,2,3,3
4,153,-3,-2,-2,0,0,2,2,2,3,3,3
4,154,-2,-2,0,0,2,2,2,3,3,3,3
4,155,-2,0,0,2,2,2,3,3,3,3,1
4,156,0,0,2,2,2,3,3,3,3,1,1
4,157,0,2,2,2,3,3,3,3,1,1,-1
4,158,2,2,2,3,3,3,3,1,1,-1,-1
4,159,2,2,3,3,3,3,1,1,-1,-1,-2
4,160,2,3,3,3,3,1,1,-1,-1,-2,-3
4,161,3,3,3,3,1,1,-1,-1,-2,-3,-3
4,162,3,3,3,1,1,-1,-1,-2,-3,-3,-3
4,163,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
4,164,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,165,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
4,166,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
4,167,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
4,168,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
4,169,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
4,170,-3,-3,-3,-3,-2,-2,0,0,2,2,2
4,171,-3,-3,-3,-2,-2,0,0,2,2,2,3
4,172,-3,-3,-2,-2,0,0,2,2,2,3,3
4,173,-3,-2,-2,0,0,2,2,2,3,3,3
4,174,-2,-2,0,0,2,2,2,3,3,3,3
4,175,-2,0,0,2,2,2,3,3,3,3,1
4,176,0,0,2,2,2,3,3,3,3,1,1
4,177,0,2,2,2,3,3,3,3,1,1,-1
4,178,2,2,2,3,3,3,3,1,1,-1,-1
4,179,2,2,3,3,3,3,1,1,-1,-1,-2
4,180,2,3,3,3,3,1,1,-1,-1,-2,-3
4,181,3,3,3,3,1,1,-1,-1,-2,-3,-3
4,182,3,3,3,1,1,-1,-1,-2,-3,-3,-3
4,183,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
4,184,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,185,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
4,186,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
4,187,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
4,188,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
4,189,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
4,190,-3,-3,-3,-3,-2,-2,0,0,2,2,2
4,191,-3,-3,-3,-2,-2,0,0,2,2,2,3
4,192,-3,-3,-2,-2,0,0,2,2,2,3,3
4,193,-3,-2,-2,0,0,2,2,2,3,3,3
4,194,-2,-2,0,0,2,2,2,3,3,3,3
4,195,-2,0,0,2,2,2,3,3,3,3,1
4,196,0,0,2,2,2,3,3,3,3,1,1
4,197,0,2,2,2,3,3,3,3,1,1,-1
4,198,2,2,2,3,3,3,3,1,1,-1,-1
4,199,2,2,3,3,3,3,1,1,-1,-1,-2
4,200,2,3,3,3,3,1,1,-1,-1,-2,-3
4,201,3,3,3,3,1,1,-1,-1,-2,-3,-3
4,202,3,3,3,1,1,-1,-1,-2,-3,-3,-3
4,203,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
4,204,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,205,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
4,206,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
4,207,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
4,208,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
4,209,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
4,210,-3,-3,-3,-3,-2,-2,0,0,2,2,2
4,211,-3,-3,-3,-2,-2,0,0,2,2,2,3
4,212,-3,-3,-2,-2,0,0,2,2,2,3,3
4,213,-3,-2,-2,0,0,2,2,2,3,3,3
4,214,-2,-2,0,0,2,2,2,3,3,3,3
4,215,-2,0,0,2,2,2,3,3,3,3,1
4,216,0,0,2,2,2,3,3,3,3,1,1
4,217,0,2,2,2,3,3,3,3,1,1,-1
4,218,2,2,2,3,3,3,3,1,1,-1,-1
4,219,2,2,3,3,3,3,1,1,-1,-1,-2
4,220,2,3,3,3,3,1,1,-1,-1,-2,-3
4,221,3,3,3,3,1,1,-1,-1,-2,-3,-3
4,222,3,3,3,1,1,-1,-1,-2,-3,-3,-3
4,223,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
4,224,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,225,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
4,226,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
4,227,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
4,228,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
4,229,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
4,230,-3,-3,-3,-3,-2,-2,0,0,2,2,2
4,231,-3,-3,-3,-2,-2,0,0,2,2,2,3
4,232,-3,-3,-2,-2,0,0,2,2,2,3,3
4,233,-3,-2,-2,0,0,2,2,2,3,3,3
4,234,-2,-2,0,0,2,2,2,3,3,3,3
4,235,-2,0,0,2,2,2,3,3,3,3,1
4,236,0,0,2,2,2,3,3,3,3,1,1
4,237,0,2,2,2,3,3,3,3,1,1,-1
4,238,2,2,2,3,3,3,3,1,1,-1,-1
4,239,2,2,3,3,3,3,1,1,-1,-1,-2
4,240,2,3,3,3,3,1,1,-1,-1,-2,-3
4,241,3,3,3,3,1,1,-1,-1,-2,-3,-3
4,242,3,3,3,1,1,-1,-1,-2,-3,-3,-3
4,243,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
4,244,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,245,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
4,246,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
4,247,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
4,248,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
4,249,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
4,250,-3,-3,-3,-3,-2,-2,0,0,2,2,2
4,251,-3,-3,-3,-2,-2,0,0,2,2,2,3
4,252,-3,-3,-2,-2,0,0,2,2,2,3,3
4,253,-3,-2,-2,0,0,2,2,2,3,3,3
4,254,-2,-2,0,0,2,2,2,3,3,3,3
4,255,-2,0,0,2,2,2,3,3,3,3,1
4,256,0,0,2,2,2,3,3,3,3,1,1
4,257,0,2,2,2,3,3,3,3,1,1,-1
4,258,2,2,2,3,3,3,3,1,1,-1,-1
4,259,2,2,3,3,3,3,1,1,-1,-1,-2
4,260,2,3,3,3,3,1,1,-1,-1,-2,-3
4,261,3,3,3,3,1,1,-1,-1,-2,-3,-3
4,262,3,3,3,1,1,-1,-1,-2,-3,-3,-3
4,263,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
4,264,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,265,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
4,266,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
4,267,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
4,268,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
4,269,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
4,270,-3,-3,-3,-3,-2,-2,0,0,2,2,2
4,271,-3,-3,-3,-2,-2,0,0,2,2,2,3
4,272,-3,-3,-2,-2,0,0,2,2,2,3,3
4,273,-3,-2,-2,0,0,2,2,2,3,3,3
4,274,-2,-2,0,0,2,2,2,3,3,3,3
4,275,-2,0,0,2,2,2,3,3,3,3,1
4,276,0,0,2,2,2,3,3,3,3,1,1
4,277,0,2,2,2,3,3,3,3,1,1,-1
4,278,2,2,2,3,3,3,3,1,1,-1,-1
4,279,2,2,3,3,3,3,1,1,-1,-1,-2
4,280,2,3,3,3,3,1,1,-1,-1,-2,-3
4,281,3,3,3,3,1,1,-1,-1,-2,-3,-3
4,282,3,3,3,1,1,-1,-1,-2,-3,-3,-3
4,283,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
4,284,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,285,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
4,286,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
4,287,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
4,288,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
4,289,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
4,290,-3,-3,-3,-3,-2,-2,0,0,2,2,2
5,1,0,3,3,2,1,1,0,-2,-2,-2,-3
5,2,3,3,2,1,1,0,-2,-2,-2,-3,-3
5,3,3,2,1,1,0,-2,-2,-2,-3,-3,-3
5,4,2,1,1,0,-2,-2,-2,-3,-3,-3,-2
5,5,1,1,0,-2,-2,-2,-3,-3,-3,-2,-2
5,6,1,0,-2,-2,-2,-3,-3,-3,-2,-2,0
5,7,0,-2,-2,-2,-3,-3,-3,-2,-2,0,0
5,8,-2,-2,-2,-3,-3,-3,-2,-2,0,0,2
5,9,-2,-2,-3,-3,-3,-2,-2,0,0,2,2
5,10,-2,-3,-3,-3,-2,-2,0,0,2,2,2
5,11,-3,-3,-3,-2,-2,0,0,2,2,2,3
5,12,-3,-3,-2,-2,0,0,2,2,2,3,3
5,13,-3,-2,-2,0,0,2,2,2,3,3,3
5,14,-2,-2,0,0,2,2,2,3,3,3,3
5,15,-2,0,0,2,2,2,3,3,3,3,1
5,16,0,0,2,2,2,3,3,3,3,1,1
5,17,0,2,2,2,3,3,3,3,1,1,-1
5,18,2,2,2,3,3,3,3,1,1,-1,-1
5,19,2,2,3,3,3,3,1,1,-1,-1,-2
5,20,2,3,3,3,3,1,1,-1,-1,-2,-3
5,21,3,3,3,3,1,1,-1,-1,-2,-3,-3
5,22,3,3,3,1,1,-1,-1,-2,-3,-3,-3
5,23,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
5,24,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,25,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
5,26,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
5,27,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
5,28,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
5,29,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
5,30,-3,-3,-3,-3,-2,-2,0,0,2,2,2
5,31,-3,-3,-3,-2,-2,0,0,2,2,2,3
5,32,-3,-3,-2,-2,0,0,2,2,2,3,3
5,33,-3,-2,-2,0,0,2,2,2,3,3,3
5,34,-2,-2,0,0,2,2,2,3,3,3,3
5,35,-2,0,0,2,2,2,3,3,3,3,1
5,36,0,0,2,2,2,3,3,3,3,1,1
5,37,0,2,2,2,3,3,3,3,1,1,-1
5,38,2,2,2,3,3,3,3,1,1,-1,-1
5,39,2,2,3,3,3,3,1,1,-1,-1,-2
5,40,2,3,3,3,3,1,1,-1,-1,-2,-3
5,41,3,3,3,3,1,1,-1,-1,-2,-3,-3
5,42,3,3,3,1,1,-1,-1,-2,-3,-3,-3
5,43,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
5,44,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,45,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
5,46,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
5,47,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
5,48,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
5,49,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
5,50,-3,-3,-3,-3,-2,-2,0,0,2,2,2
5,51,-3,-3,-3,-2,-2,0,0,2,2,2,3
5,52,-3,-3,-2,-2,0,0,2,2,2,3,3
5,53,-3,-2,-2,0,0,2,2,2,3,3,3
5,54,-2,-2,0,0,2,2,2,3,3,3,3
5,55,-2,0,0,2,2,2,3,3,3,3,1
5,56,0,0,2,2,2,3,3,3,3,1,1
5,57,0,2,2,2,3,3,3,3,1,1,-1
5,58,2,2,2,3,3,3,3,1,1,-1,-1
5,59,2,2,3,3,3,3,1,1,-1,-1,-2
5,60,2,3,3,3,3,1,1,-1,-1,-2,-3
5,61,3,3,3,3,1,1,-1,-1,-2,-3,-3
5,62,3,3,3,1,1,-1,-1,-2,-3,-3,-3
5,63,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
5,64,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,65,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
5,66,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
5,67,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
5,68,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
5,69,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
5,70,-3,-3,-3,-3,-2,-2,0,0,2,2,2
5,71,-3,-3,-3,-2,-2,0,0,2,2,2,3
5,72,-3,-3,-2,-2,0,0,2,2,2,3,3
5,73,-3,-2,-2,0,0,2,2,2,3,3,3
5,74,-2,-2,0,0,2,2,2,3,3,3,3
5,75,-2,0,0,2,2,2,3,3,3,3,1
5,76,0,0,2,2,2,3,3,3,3,1,1
5,77,0,2,2,2,3,3,3,3,1,1,-1
5,78,2,2,2,3,3,3,3,1,1,-1,-1
5,79,2,2,3,3,3,3,1,1,-1,-1,-2
5,80,2,3,3,3,3,1,1,-1,-1,-2,-3
5,81,3,3,3,3,1,1,-1,-1,-2,-3,-3
5,82,3,3,3,1,1,-1,-1,-2,-3,-3,-3
5,83,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
5,84,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,85,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
5,86,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
5,87,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
5,88,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
5,89,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
5,90,-3,-3,-3,-3,-2,-2,0,0,2,2,2
5,91,-3,-3,-3,-2,-2,0,0,2,2,2,3
5,92,-3,-3,-2,-2,0,0,2,2,2,3,3
5,93,-3,-2,-2,0,0,2,2,2,3,3,3
5,94,-2,-2,0,0,2,2,2,3,3,3,3
5,95,-2,0,0,2,2,2,3,3,3,3,1
5,96,0,0,2,2,2,3,3,3,3,1,1
5,97,0,2,2,2,3,3,3,3,1,1,-1
5,98,2,2,2,3,3,3,3,1,1,-1,-1
5,99,2,2,3,3,3,3,1,1,-1,-1,-2
5,100,2,3,3,3,3,1,1,-1,-1,-2,-3
5,101,3,3,3,3,1,1,-1,-1,-2,-3,-3
5,102,3,3,3,1,1,-1,-1,-2,-3,-3,-3
5,103,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
5,104,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,105,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
5,106,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
5,107,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
5,108,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
5,109,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
5,110,-3,-3,-3,-3,-2,-2,0,0,2,2,2
5,111,-3,-3,-3,-2,-2,0,0,2,2,2,3
5,112,-3,-3,-2,-2,0,0,2,2,2,3,3
5,113,-3,-2,-2,0,0,2,2,2,3,3,3
5,114,-2,-2,0,0,2,2,2,3,3,3,3
5,115,-2,0,0,2,2,2,3,3,3,3,1
5,116,0,0,2,2,2,3,3,3,3,1,1
5,117,0,2,2,2,3,3,3,3,1,1,-1
5,118,2,2,2,3,3,3,3,1,1,-1,-1
5,119,2,2,3,3,3,3,1,1,-1,-1,-2
5,120,2,3,3,3,3,1,1,-1,-1,-2,-3
5,121,3,3,3,3,1,1,-1,-1,-2,-3,-3
5,122,3,3,3,1,1,-1,-1,-2,-3,-3,-3
5,123,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
5,124,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,125,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
5,126,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
5,127,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
5,128,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
5,129,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
5,130,-3,-3,-3,-3,-2,-2,0,0,2,2,2
5,131,-3,-3,-3,-2,-2,0,0,2,2,2,3
5,132,-3,-3,-2,-2,0,0,2,2,2,3,3
5,133,-3,-2,-2,0,0,2,2,2,3,3,3
5,134,-2,-2,0,0,2,2,2,3,3,3,3
5,135,-2,0,0,2,2,2,3,3,3,3,1
5,136,0,0,2,2,2,3,3,3,3,1,1
5,137,0,2,2,2,3,3,3,3,1,1,-1
5,138,2,2,2,3,3,3,3,1,1,-1,-1
5,139,2,2,3,3,3,3,1,1,-1,-1,-2
5,140,2,3,3,3,3,1,1,-1,-1,-2,-3
5,141,3,3,3,3,1,1,-1,-1,-2,-3,-3
5,142,3,3,3,1,1,-1,-1,-2,-3,-3,-3
5,143,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
5,144,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,145,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
5,146,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
5,147,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
5,148,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
5,149,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
5,150,-3,-3,-3,-3,-2,-2,0,0,2,2,2
5,151,-3,-3,-3,-2,-2,0,0,2,2,2,3
5,152,-3,-3,-2,-2,0,0,2,2,2,3,3
5,153,-3,-2,-2,0,0,2,2,2,3,3,3
5,154,-2,-2,0,0,2,2,2,3,3,3,3
5,155,-2,0,0,2,2,2,3,3,3,3,1
5,156,0,0,2,2,2,3,3,3,3,1,1
5,157,0,2,2,2,3,3,3,3,1,1,-1
5,158,2,2,2,3,3,3,3,1,1,-1,-1
5,159,2,2,3,3,3,3,1,1,-1,-1,-2
5,160,2,3,3,3,3,1,1,-1,-1,-2,-3
5,161,3,3,3,3,1,1,-1,-1,-2,-3,-3
5,162,3,3,3,1,1,-1,-1,-2,-3,-3,-3
5,163,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
5,164,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,165,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-2
5,166,1,-1,-1,-2,-3,-3,-3,-3,-2,-2,0
5,167,-1,-1,-2,-3,-3,-3,-3,-2,-2,0,0
5,168,-1,-2,-3,-3,-3,-3,-2,-2,0,0,2
5,169,-2,-3,-3,-3,-3,-2,-2,0,0,2,2
5,170,-3,-3,-3,-3,-2,-2,0,0,2,2,2
5,171,-3,-3,-3,-2,-2,0,0,2,2,2,3
5,172,-3,-3,-2,-2,0,0,2,2,2,3,3
5,173,-3,-2,-2,0,0,2,2,2,3,3,3
5,174,-2,-2,0,0,2,2,2,3,3,3,3
5,175,-2,0,0,2,2,2,3,3,3,3,1
5,176,0,0,2,2,2,3,3,3,3,1,1
5,177,0,2,2,2,3,3,3,3,1,1,-1
5,178,2,2,2,3,3,3,3,1,1,-1,-1
5,179,2,2,3,3,3,3,1,1,-1,-1,-2
5,180,2,3,3,3,3,1,1,-1,-1,-2,-3
5,181,3,3,3,3,1,1,-1,-1,-2,-3,-3
5,182,3,3,3,1,1,-1,-1,-2,-3,-3,-3
5,183,3,3,1,1,-1,-1,-2,-3,-3,-3,-3
5,184,3,1,1,-1,-1,-2,-3,-3,-3,-3,-2
