Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action 6,Action 7,Action 8,Action 9,Action 10,Action to Next Point
4,9,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,10,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
4,11,-3,-3,-3,-2,-1,-1,1,1,2,3,3
4,12,-3,-3,-2,-1,-1,1,1,2,3,3,3
4,13,-3,-2,-1,-1,1,1,2,3,3,3,3
4,14,-2,-1,-1,1,1,2,3,3,3,3,2
4,15,-1,-1,1,1,2,3,3,3,3,2,1
4,16,-1,1,1,2,3,3,3,3,2,1,1
4,17,1,1,2,3,3,3,3,2,1,1,-1
4,18,1,2,3,3,3,3,2,1,1,-1,-1
4,19,2,3,3,3,3,2,1,1,-1,-1,-2
4,20,3,3,3,3,2,1,1,-1,-1,-2,-3
4,21,3,3,3,2,1,1,-1,-1,-2,-3,-3
4,22,3,3,2,1,1,-1,-1,-2,-3,-3,-3
4,23,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
4,24,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,25,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
4,26,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
4,27,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
4,28,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
4,29,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,30,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
4,31,-3,-3,-3,-2,-1,-1,1,1,2,3,3
4,32,-3,-3,-2,-1,-1,1,1,2,3,3,3
4,33,-3,-2,-1,-1,1,1,2,3,3,3,3
4,34,-2,-1,-1,1,1,2,3,3,3,3,2
4,35,-1,-1,1,1,2,3,3,3,3,2,1
4,36,-1,1,1,2,3,3,3,3,2,1,1
4,37,1,1,2,3,3,3,3,2,1,1,-1
4,38,1,2,3,3,3,3,2,1,1,-1,-1
4,39,2,3,3,3,3,2,1,1,-1,-1,-2
4,40,3,3,3,3,2,1,1,-1,-1,-2,-3
4,41,3,3,3,2,1,1,-1,-1,-2,-3,-3
4,42,3,3,2,1,1,-1,-1,-2,-3,-3,-3
4,43,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
4,44,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,45,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
4,46,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
4,47,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
4,48,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
4,49,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,50,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
4,51,-3,-3,-3,-2,-1,-1,1,1,2,3,3
4,52,-3,-3,-2,-1,-1,1,1,2,3,3,3
4,53,-3,-2,-1,-1,1,1,2,3,3,3,3
4,54,-2,-1,-1,1,1,2,3,3,3,3,2
4,55,-1,-1,1,1,2,3,3,3,3,2,1
4,56,-1,1,1,2,3,3,3,3,2,1,1
4,57,1,1,2,3,3,3,3,2,1,1,-1
4,58,1,2,3,3,3,3,2,1,1,-1,-1
4,59,2,3,3,3,3,2,1,1,-1,-1,-2
4,60,3,3,3,3,2,1,1,-1,-1,-2,-3
4,61,3,3,3,2,1,1,-1,-1,-2,-3,-3
4,62,3,3,2,1,1,-1,-1,-2,-3,-3,-3
4,63,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
4,64,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,65,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
4,66,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
4,67,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
4,68,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
4,69,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,70,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
4,71,-3,-3,-3,-2,-1,-1,1,1,2,3,3
4,72,-3,-3,-2,-1,-1,1,1,2,3,3,3
4,73,-3,-2,-1,-1,1,1,2,3,3,3,3
4,74,-2,-1,-1,1,1,2,3,3,3,3,2
4,75,-1,-1,1,1,2,3,3,3,3,2,1
4,76,-1,1,1,2,3,3,3,3,2,1,1
4,77,1,1,2,3,3,3,3,2,1,1,-1
4,78,1,2,3,3,3,3,2,1,1,-1,-1
4,79,2,3,3,3,3,2,1,1,-1,-1,-2
4,80,3,3,3,3,2,1,1,-1,-1,-2,-3
4,81,3,3,3,2,1,1,-1,-1,-2,-3,-3
4,82,3,3,2,1,1,-1,-1,-2,-3,-3,-3
4,83,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
4,84,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,85,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
4,86,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
4,87,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
4,88,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
4,89,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,90,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
4,91,-3,-3,-3,-2,-1,-1,1,1,2,3,3
4,92,-3,-3,-2,-1,-1,1,1,2,3,3,3
4,93,-3,-2,-1,-1,1,1,2,3,3,3,3
4,94,-2,-1,-1,1,1,2,3,3,3,3,2
4,95,-1,-1,1,1,2,3,3,3,3,2,1
4,96,-1,1,1,2,3,3,3,3,2,1,1
4,97,1,1,2,3,3,3,3,2,1,1,-1
4,98,1,2,3,3,3,3,2,1,1,-1,-1
4,99,2,3,3,3,3,2,1,1,-1,-1,-2
4,100,3,3,3,3,2,1,1,-1,-1,-2,-3
4,101,3,3,3,2,1,1,-1,-1,-2,-3,-3
4,102,3,3,2,1,1,-1,-1,-2,-3,-3,-3
4,103,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
4,104,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,105,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
4,106,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
4,107,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
4,108,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
4,109,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,110,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
4,111,-3,-3,-3,-2,-1,-1,1,1,2,3,3
4,112,-3,-3,-2,-1,-1,1,1,2,3,3,3
4,113,-3,-2,-1,-1,1,1,2,3,3,3,3
4,114,-2,-1,-1,1,1,2,3,3,3,3,2
4,115,-1,-1,1,1,2,3,3,3,3,2,1
4,116,-1,1,1,2,3,3,3,3,2,1,1
4,117,1,1,2,3,3,3,3,2,1,1,-1
4,118,1,2,3,3,3,3,2,1,1,-1,-1
4,119,2,3,3,3,3,2,1,1,-1,-1,-2
4,120,3,3,3,3,2,1,1,-1,-1,-2,-3
4,121,3,3,3,2,1,1,-1,-1,-2,-3,-3
4,122,3,3,2,1,1,-1,-1,-2,-3,-3,-3
4,123,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
4,124,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,125,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
4,126,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
4,127,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
4,128,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
4,129,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,130,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
4,131,-3,-3,-3,-2,-1,-1,1,1,2,3,3
4,132,-3,-3,-2,-1,-1,1,1,2,3,3,3
4,133,-3,-2,-1,-1,1,1,2,3,3,3,3
4,134,-2,-1,-1,1,1,2,3,3,3,3,2
4,135,-1,-1,1,1,2,3,3,3,3,2,1
4,136,-1,1,1,2,3,3,3,3,2,1,1
4,137,1,1,2,3,3,3,3,2,1,1,-1
4,138,1,2,3,3,3,3,2,1,1,-1,-1
4,139,2,3,3,3,3,2,1,1,-1,-1,-2
4,140,3,3,3,3,2,1,1,-1,-1,-2,-3
4,141,3,3,3,2,1,1,-1,-1,-2,-3,-3
4,142,3,3,2,1,1,-1,-1,-2,-3,-3,-3
4,143,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
4,144,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,145,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
4,146,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
4,147,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
4,148,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
4,149,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,150,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
4,151,-3,-3,-3,-2,-1,-1,1,1,2,3,3
4,152,-3,-3,-2,-1,-1,1,1,2,3,3,3
4,153,-3,-2,-1,-1,1,1,2,3,3,3,3
4,154,-2,-1,-1,1,1,2,3,3,3,3,2
4,155,-1,-1,1,1,2,3,3,3,3,2,1
4,156,-1,1,1,2,3,3,3,3,2,1,1
4,157,1,1,2,3,3,3,3,2,1,1,-1
4,158,1,2,3,3,3,3,2,1,1,-1,-1
4,159,2,3,3,3,3,2,1,1,-1,-1,-2
4,160,3,3,3,3,2,1,1,-1,-1,-2,-3
4,161,3,3,3,2,1,1,-1,-1,-2,-3,-3
4,162,3,3,2,1,1,-1,-1,-2,-3,-3,-3
4,163,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
4,164,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,165,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
4,166,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
4,167,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
4,168,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
4,169,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,170,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
4,171,-3,-3,-3,-2,-1,-1,1,1,2,3,3
4,172,-3,-3,-2,-1,-1,1,1,2,3,3,3
4,173,-3,-2,-1,-1,1,1,2,3,3,3,3
4,174,-2,-1,-1,1,1,2,3,3,3,3,2
4,175,-1,-1,1,1,2,3,3,3,3,2,1
4,176,-1,1,1,2,3,3,3,3,2,1,1
4,177,1,1,2,3,3,3,3,2,1,1,-1
4,178,1,2,3,3,3,3,2,1,1,-1,-1
4,179,2,3,3,3,3,2,1,1,-1,-1,-2
4,180,3,3,3,3,2,1,1,-1,-1,-2,-3
4,181,3,3,3,2,1,1,-1,-1,-2,-3,-3
4,182,3,3,2,1,1,-1,-1,-2,-3,-3,-3
4,183,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
4,184,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,185,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
4,186,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
4,187,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
4,188,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
4,189,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,190,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
4,191,-3,-3,-3,-2,-1,-1,1,1,2,3,3
4,192,-3,-3,-2,-1,-1,1,1,2,3,3,3
4,193,-3,-2,-1,-1,1,1,2,3,3,3,3
4,194,-2,-1,-1,1,1,2,3,3,3,3,2
4,195,-1,-1,1,1,2,3,3,3,3,2,1
4,196,-1,1,1,2,3,3,3,3,2,1,1
4,197,1,1,2,3,3,3,3,2,1,1,-1
4,198,1,2,3,3,3,3,2,1,1,-1,-1
4,199,2,3,3,3,3,2,1,1,-1,-1,-2
4,200,3,3,3,3,2,1,1,-1,-1,-2,-3
4,201,3,3,3,2,1,1,-1,-1,-2,-3,-3
4,202,3,3,2,1,1,-1,-1,-2,-3,-3,-3
4,203,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
4,204,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,205,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
4,206,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
4,207,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
4,208,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
4,209,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,210,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
4,211,-3,-3,-3,-2,-1,-1,1,1,2,3,3
4,212,-3,-3,-2,-1,-1,1,1,2,3,3,3
4,213,-3,-2,-1,-1,1,1,2,3,3,3,3
4,214,-2,-1,-1,1,1,2,3,3,3,3,2
4,215,-1,-1,1,1,2,3,3,3,3,2,1
4,216,-1,1,1,2,3,3,3,3,2,1,1
4,217,1,1,2,3,3,3,3,2,1,1,-1
4,218,1,2,3,3,3,3,2,1,1,-1,-1
4,219,2,3,3,3,3,2,1,1,-1,-1,-2
4,220,3,3,3,3,2,1,1,-1,-1,-2,-3
4,221,3,3,3,2,1,1,-1,-1,-2,-3,-3
4,222,3,3,2,1,1,-1,-1,-2,-3,-3,-3
4,223,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
4,224,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,225,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
4,226,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
4,227,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
4,228,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
4,229,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,230,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
4,231,-3,-3,-3,-2,-1,-1,1,1,2,3,3
4,232,-3,-3,-2,-1,-1,1,1,2,3,3,3
4,233,-3,-2,-1,-1,1,1,2,3,3,3,3
4,234,-2,-1,-1,1,1,2,3,3,3,3,2
4,235,-1,-1,1,1,2,3,3,3,3,2,1
4,236,-1,1,1,2,3,3,3,3,2,1,1
4,237,1,1,2,3,3,3,3,2,1,1,-1
4,238,1,2,3,3,3,3,2,1,1,-1,-1
4,239,2,3,3,3,3,2,1,1,-1,-1,-2
4,240,3,3,3,3,2,1,1,-1,-1,-2,-3
4,241,3,3,3,2,1,1,-1,-1,-2,-3,-3
4,242,3,3,2,1,1,-1,-1,-2,-3,-3,-3
4,243,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
4,244,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,245,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
4,246,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
4,247,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
4,248,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
4,249,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,250,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
4,251,-3,-3,-3,-2,-1,-1,1,1,2,3,3
4,252,-3,-3,-2,-1,-1,1,1,2,3,3,3
4,253,-3,-2,-1,-1,1,1,2,3,3,3,3
4,254,-2,-1,-1,1,1,2,3,3,3,3,2
4,255,-1,-1,1,1,2,3,3,3,3,2,1
4,256,-1,1,1,2,3,3,3,3,2,1,1
4,257,1,1,2,3,3,3,3,2,1,1,-1
4,258,1,2,3,3,3,3,2,1,1,-1,-1
4,259,2,3,3,3,3,2,1,1,-1,-1,-2
4,260,3,3,3,3,2,1,1,-1,-1,-2,-3
4,261,3,3,3,2,1,1,-1,-1,-2,-3,-3
4,262,3,3,2,1,1,-1,-1,-2,-3,-3,-3
4,263,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
4,264,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,265,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
4,266,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
4,267,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
4,268,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
4,269,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,270,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
4,271,-3,-3,-3,-2,-1,-1,1,1,2,3,3
4,272,-3,-3,-2,-1,-1,1,1,2,3,3,3
4,273,-3,-2,-1,-1,1,1,2,3,3,3,3
4,274,-2,-1,-1,1,1,2,3,3,3,3,2
4,275,-1,-1,1,1,2,3,3,3,3,2,1
4,276,-1,1,1,2,3,3,3,3,2,1,1
4,277,1,1,2,3,3,3,3,2,1,1,-1
4,278,1,2,3,3,3,3,2,1,1,-1,-1
4,279,2,3,3,3,3,2,1,1,-1,-1,-2
4,280,3,3,3,3,2,1,1,-1,-1,-2,-3
4,281,3,3,3,2,1,1,-1,-1,-2,-3,-3
4,282,3,3,2,1,1,-1,-1,-2,-3,-3,-3
4,283,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
4,284,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
4,285,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
4,286,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
4,287,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
4,288,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
4,289,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
4,290,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
5,1,0,3,3,2,1,1,-1,-1,-2,-3,-3
5,2,3,3,2,1,1,-1,-1,-2,-3,-3,-3
5,3,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
5,4,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,5,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
5,6,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
5,7,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
5,8,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
5,9,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
5,10,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
5,11,-3,-3,-3,-2,-1,-1,1,1,2,3,3
5,12,-3,-3,-2,-1,-1,1,1,2,3,3,3
5,13,-3,-2,-1,-1,1,1,2,3,3,3,3
5,14,-2,-1,-1,1,1,2,3,3,3,3,2
5,15,-1,-1,1,1,2,3,3,3,3,2,1
5,16,-1,1,1,2,3,3,3,3,2,1,1
5,17,1,1,2,3,3,3,3,2,1,1,-1
5,18,1,2,3,3,3,3,2,1,1,-1,-1
5,19,2,3,3,3,3,2,1,1,-1,-1,-2
5,20,3,3,3,3,2,1,1,-1,-1,-2,-3
5,21,3,3,3,2,1,1,-1,-1,-2,-3,-3
5,22,3,3,2,1,1,-1,-1,-2,-3,-3,-3
5,23,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
5,24,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,25,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
5,26,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
5,27,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
5,28,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
5,29,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
5,30,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
5,31,-3,-3,-3,-2,-1,-1,1,1,2,3,3
5,32,-3,-3,-2,-1,-1,1,1,2,3,3,3
5,33,-3,-2,-1,-1,1,1,2,3,3,3,3
5,34,-2,-1,-1,1,1,2,3,3,3,3,2
5,35,-1,-1,1,1,2,3,3,3,3,2,1
5,36,-1,1,1,2,3,3,3,3,2,1,1
5,37,1,1,2,3,3,3,3,2,1,1,-1
5,38,1,2,3,3,3,3,2,1,1,-1,-1
5,39,2,3,3,3,3,2,1,1,-1,-1,-2
5,40,3,3,3,3,2,1,1,-1,-1,-2,-3
5,41,3,3,3,2,1,1,-1,-1,-2,-3,-3
5,42,3,3,2,1,1,-1,-1,-2,-3,-3,-3
5,43,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
5,44,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,45,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
5,46,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
5,47,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
5,48,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
5,49,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
5,50,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
5,51,-3,-3,-3,-2,-1,-1,1,1,2,3,3
5,52,-3,-3,-2,-1,-1,1,1,2,3,3,3
5,53,-3,-2,-1,-1,1,1,2,3,3,3,3
5,54,-2,-1,-1,1,1,2,3,3,3,3,2
5,55,-1,-1,1,1,2,3,3,3,3,2,1
5,56,-1,1,1,2,3,3,3,3,2,1,1
5,57,1,1,2,3,3,3,3,2,1,1,-1
5,58,1,2,3,3,3,3,2,1,1,-1,-1
5,59,2,3,3,3,3,2,1,1,-1,-1,-2
5,60,3,3,3,3,2,1,1,-1,-1,-2,-3
5,61,3,3,3,2,1,1,-1,-1,-2,-3,-3
5,62,3,3,2,1,1,-1,-1,-2,-3,-3,-3
5,63,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
5,64,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,65,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
5,66,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
5,67,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
5,68,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
5,69,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
5,70,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
5,71,-3,-3,-3,-2,-1,-1,1,1,2,3,3
5,72,-3,-3,-2,-1,-1,1,1,2,3,3,3
5,73,-3,-2,-1,-1,1,1,2,3,3,3,3
5,74,-2,-1,-1,1,1,2,3,3,3,3,2
5,75,-1,-1,1,1,2,3,3,3,3,2,1
5,76,-1,1,1,2,3,3,3,3,2,1,1
5,77,1,1,2,3,3,3,3,2,1,1,-1
5,78,1,2,3,3,3,3,2,1,1,-1,-1
5,79,2,3,3,3,3,2,1,1,-1,-1,-2
5,80,3,3,3,3,2,1,1,-1,-1,-2,-3
5,81,3,3,3,2,1,1,-1,-1,-2,-3,-3
5,82,3,3,2,1,1,-1,-1,-2,-3,-3,-3
5,83,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
5,84,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,85,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
5,86,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
5,87,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
5,88,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
5,89,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
5,90,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
5,91,-3,-3,-3,-2,-1,-1,1,1,2,3,3
5,92,-3,-3,-2,-1,-1,1,1,2,3,3,3
5,93,-3,-2,-1,-1,1,1,2,3,3,3,3
5,94,-2,-1,-1,1,1,2,3,3,3,3,2
5,95,-1,-1,1,1,2,3,3,3,3,2,1
5,96,-1,1,1,2,3,3,3,3,2,1,1
5,97,1,1,2,3,3,3,3,2,1,1,-1
5,98,1,2,3,3,3,3,2,1,1,-1,-1
5,99,2,3,3,3,3,2,1,1,-1,-1,-2
5,100,3,3,3,3,2,1,1,-1,-1,-2,-3
5,101,3,3,3,2,1,1,-1,-1,-2,-3,-3
5,102,3,3,2,1,1,-1,-1,-2,-3,-3,-3
5,103,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
5,104,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,105,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
5,106,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
5,107,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
5,108,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
5,109,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
5,110,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
5,111,-3,-3,-3,-2,-1,-1,1,1,2,3,3
5,112,-3,-3,-2,-1,-1,1,1,2,3,3,3
5,113,-3,-2,-1,-1,1,1,2,3,3,3,3
5,114,-2,-1,-1,1,1,2,3,3,3,3,2
5,115,-1,-1,1,1,2,3,3,3,3,2,1
5,116,-1,1,1,2,3,3,3,3,2,1,1
5,117,1,1,2,3,3,3,3,2,1,1,-1
5,118,1,2,3,3,3,3,2,1,1,-1,-1
5,119,2,3,3,3,3,2,1,1,-1,-1,-2
5,120,3,3,3,3,2,1,1,-1,-1,-2,-3
5,121,3,3,3,2,1,1,-1,-1,-2,-3,-3
5,122,3,3,2,1,1,-1,-1,-2,-3,-3,-3
5,123,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
5,124,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,125,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
5,126,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
5,127,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
5,128,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
5,129,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
5,130,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
5,131,-3,-3,-3,-2,-1,-1,1,1,2,3,3
5,132,-3,-3,-2,-1,-1,1,1,2,3,3,3
5,133,-3,-2,-1,-1,1,1,2,3,3,3,3
5,134,-2,-1,-1,1,1,2,3,3,3,3,2
5,135,-1,-1,1,1,2,3,3,3,3,2,1
5,136,-1,1,1,2,3,3,3,3,2,1,1
5,137,1,1,2,3,3,3,3,2,1,1,-1
5,138,1,2,3,3,3,3,2,1,1,-1,-1
5,139,2,3,3,3,3,2,1,1,-1,-1,-2
5,140,3,3,3,3,2,1,1,-1,-1,-2,-3
5,141,3,3,3,2,1,1,-1,-1,-2,-3,-3
5,142,3,3,2,1,1,-1,-1,-2,-3,-3,-3
5,143,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
5,144,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
5,145,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
5,146,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
5,147,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
5,148,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
5,149,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
5,150,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
5,151,-3,-3,-3,-2,-1,-1,1,1,2,3,3
5,152,-3,-3,-2,-1,-1,1,1,2,3,3,3
5,153,-3,-2,-1,-1,1,1,2,3,3,3,3
5,154,-2,-1,-1,1,1,2,3,3,3,3,2
5,155,-1,-1,1,1,2,3,3,3,3,2,1
5,156,-1,1,1,2,3,3,3,3,2,1,1
5,157,1,1,2,3,3,3,3,2,1,1,-1
5,158,1,2,3,3,3,3,2,1,1,-1,-1
5,159,2,3,3,3,3,2,1,1,-1,-1,-2
5,160,3,3,3,3,2,1,1,-1,-1,-2,-3
