Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action to Next Point
6,13,-3,-2,-2,0,0,2
6,14,-2,-2,0,0,2,2
6,15,-2,0,0,2,2,2
6,16,0,0,2,2,2,3
6,17,0,2,2,2,3,3
6,18,2,2,2,3,3,3
6,19,2,2,3,3,3,3
6,20,2,3,3,3,3,1
6,21,3,3,3,3,1,1
6,22,3,3,3,1,1,-1
6,23,3,3,1,1,-1,-1
6,24,3,1,1,-1,-1,-2
6,25,1,1,-1,-1,-2,-3
6,26,1,-1,-1,-2,-3,-3
6,27,-1,-1,-2,-3,-3,-3
6,28,-1,-2,-3,-3,-3,-3
6,29,-2,-3,-3,-3,-3,-2
6,30,-3,-3,-3,-3,-2,-2
6,31,-3,-3,-3,-2,-2,0
6,32,-3,-3,-2,-2,0,0
6,33,-3,-2,-2,0,0,2
6,34,-2,-2,0,0,2,2
6,35,-2,0,0,2,2,2
6,36,0,0,2,2,2,3
6,37,0,2,2,2,3,3
6,38,2,2,2,3,3,3
6,39,2,2,3,3,3,3
6,40,2,3,3,3,3,1
6,41,3,3,3,3,1,1
6,42,3,3,3,1,1,-1
6,43,3,3,1,1,-1,-1
6,44,3,1,1,-1,-1,-2
6,45,1,1,-1,-1,-2,-3
6,46,1,-1,-1,-2,-3,-3
6,47,-1,-1,-2,-3,-3,-3
6,48,-1,-2,-3,-3,-3,-3
6,49,-2,-3,-3,-3,-3,-2
6,50,-3,-3,-3,-3,-2,-2
6,51,-3,-3,-3,-2,-2,0
6,52,-3,-3,-2,-2,0,0
6,53,-3,-2,-2,0,0,2
6,54,-2,-2,0,0,2,2
6,55,-2,0,0,2,2,2
6,56,0,0,2,2,2,3
6,57,0,2,2,2,3,3
6,58,2,2,2,3,3,3
6,59,2,2,3,3,3,3
6,60,2,3,3,3,3,1
6,61,3,3,3,3,1,1
6,62,3,3,3,1,1,-1
6,63,3,3,1,1,-1,-1
6,64,3,1,1,-1,-1,-2
6,65,1,1,-1,-1,-2,-3
6,66,1,-1,-1,-2,-3,-3
6,67,-1,-1,-2,-3,-3,-3
6,68,-1,-2,-3,-3,-3,-3
6,69,-2,-3,-3,-3,-3,-2
6,70,-3,-3,-3,-3,-2,-2
6,71,-3,-3,-3,-2,-2,0
6,72,-3,-3,-2,-2,0,0
6,73,-3,-2,-2,0,0,2
6,74,-2,-2,0,0,2,2
6,75,-2,0,0,2,2,2
6,76,0,0,2,2,2,3
6,77,0,2,2,2,3,3
6,78,2,2,2,3,3,3
6,79,2,2,3,3,3,3
6,80,2,3,3,3,3,1
6,81,3,3,3,3,1,1
6,82,3,3,3,1,1,-1
6,83,3,3,1,1,-1,-1
6,84,3,1,1,-1,-1,-2
6,85,1,1,-1,-1,-2,-3
6,86,1,-1,-1,-2,-3,-3
6,87,-1,-1,-2,-3,-3,-3
6,88,-1,-2,-3,-3,-3,-3
6,89,-2,-3,-3,-3,-3,-2
6,90,-3,-3,-3,-3,-2,-2
6,91,-3,-3,-3,-2,-2,0
6,92,-3,-3,-2,-2,0,0
6,93,-3,-2,-2,0,0,2
6,94,-2,-2,0,0,2,2
6,95,-2,0,0,2,2,2
6,96,0,0,2,2,2,3
6,97,0,2,2,2,3,3
6,98,2,2,2,3,3,3
6,99,2,2,3,3,3,3
6,100,2,3,3,3,3,1
6,101,3,3,3,3,1,1
6,102,3,3,3,1,1,-1
6,103,3,3,1,1,-1,-1
6,104,3,1,1,-1,-1,-2
6,105,1,1,-1,-1,-2,-3
6,106,1,-1,-1,-2,-3,-3
6,107,-1,-1,-2,-3,-3,-3
6,108,-1,-2,-3,-3,-3,-3
6,109,-2,-3,-3,-3,-3,-2
6,110,-3,-3,-3,-3,-2,-2
6,111,-3,-3,-3,-2,-2,0
6,112,-3,-3,-2,-2,0,0
6,113,-3,-2,-2,0,0,2
6,114,-2,-2,0,0,2,2
6,115,-2,0,0,2,2,2
6,116,0,0,2,2,2,3
6,117,0,2,2,2,3,3
6,118,2,2,2,3,3,3
6,119,2,2,3,3,3,3
6,120,2,3,3,3,3,1
6,121,3,3,3,3,1,1
6,122,3,3,3,1,1,-1
6,123,3,3,1,1,-1,-1
6,124,3,1,1,-1,-1,-2
6,125,1,1,-1,-1,-2,-3
6,126,1,-1,-1,-2,-3,-3
6,127,-1,-1,-2,-3,-3,-3
6,128,-1,-2,-3,-3,-3,-3
6,129,-2,-3,-3,-3,-3,-2
6,130,-3,-3,-3,-3,-2,-2
6,131,-3,-3,-3,-2,-2,0
6,132,-3,-3,-2,-2,0,0
6,133,-3,-2,-2,0,0,2
6,134,-2,-2,0,0,2,2
6,135,-2,0,0,2,2,2
6,136,0,0,2,2,2,3
6,137,0,2,2,2,3,3
6,138,2,2,2,3,3,3
6,139,2,2,3,3,3,3
6,140,2,3,3,3,3,1
6,141,3,3,3,3,1,1
6,142,3,3,3,1,1,-1
6,143,3,3,1,1,-1,-1
6,144,3,1,1,-1,-1,-2
6,145,1,1,-1,-1,-2,-3
6,146,1,-1,-1,-2,-3,-3
6,147,-1,-1,-2,-3,-3,-3
6,148,-1,-2,-3,-3,-3,-3
6,149,-2,-3,-3,-3,-3,-2
6,150,-3,-3,-3,-3,-2,-2
6,151,-3,-3,-3,-2,-2,0
6,152,-3,-3,-2,-2,0,0
6,153,-3,-2,-2,0,0,2
6,154,-2,-2,0,0,2,2
6,155,-2,0,0,2,2,2
6,156,0,0,2,2,2,3
6,157,0,2,2,2,3,3
6,158,2,2,2,3,3,3
6,159,2,2,3,3,3,3
6,160,2,3,3,3,3,1
6,161,3,3,3,3,1,1
6,162,3,3,3,1,1,-1
6,163,3,3,1,1,-1,-1
6,164,3,1,1,-1,-1,-2
6,165,1,1,-1,-1,-2,-3
6,166,1,-1,-1,-2,-3,-3
6,167,-1,-1,-2,-3,-3,-3
6,168,-1,-2,-3,-3,-3,-3
6,169,-2,-3,-3,-3,-3,-2
6,170,-3,-3,-3,-3,-2,-2
6,171,-3,-3,-3,-2,-2,0
6,172,-3,-3,-2,-2,0,0
6,173,-3,-2,-2,0,0,2
6,174,-2,-2,0,0,2,2
6,175,-2,0,0,2,2,2
6,176,0,0,2,2,2,3
6,177,0,2,2,2,3,3
6,178,2,2,2,3,3,3
6,179,2,2,3,3,3,3
6,180,2,3,3,3,3,1
6,181,3,3,3,3,1,1
6,182,3,3,3,1,1,-1
6,183,3,3,1,1,-1,-1
6,184,3,1,1,-1,-1,-2
6,185,1,1,-1,-1,-2,-3
6,186,1,-1,-1,-2,-3,-3
6,187,-1,-1,-2,-3,-3,-3
6,188,-1,-2,-3,-3,-3,-3
6,189,-2,-3,-3,-3,-3,-2
6,190,-3,-3,-3,-3,-2,-2
6,191,-3,-3,-3,-2,-2,0
6,192,-3,-3,-2,-2,0,0
6,193,-3,-2,-2,0,0,2
6,194,-2,-2,0,0,2,2
6,195,-2,0,0,2,2,2
6,196,0,0,2,2,2,3
6,197,0,2,2,2,3,3
6,198,2,2,2,3,3,3
6,199,2,2,3,3,3,3
6,200,2,3,3,3,3,1
6,201,3,3,3,3,1,1
6,202,3,3,3,1,1,-1
6,203,3,3,1,1,-1,-1
6,204,3,1,1,-1,-1,-2
6,205,1,1,-1,-1,-2,-3
6,206,1,-1,-1,-2,-3,-3
6,207,-1,-1,-2,-3,-3,-3
6,208,-1,-2,-3,-3,-3,-3
6,209,-2,-3,-3,-3,-3,-2
6,210,-3,-3,-3,-3,-2,-2
6,211,-3,-3,-3,-2,-2,0
6,212,-3,-3,-2,-2,0,0
6,213,-3,-2,-2,0,0,2
6,214,-2,-2,0,0,2,2
6,215,-2,0,0,2,2,2
6,216,0,0,2,2,2,3
6,217,0,2,2,2,3,3
6,218,2,2,2,3,3,3
6,219,2,2,3,3,3,3
6,220,2,3,3,3,3,1
6,221,3,3,3,3,1,1
6,222,3,3,3,1,1,-1
6,223,3,3,1,1,-1,-1
6,224,3,1,1,-1,-1,-2
6,225,1,1,-1,-1,-2,-3
6,226,1,-1,-1,-2,-3,-3
6,227,-1,-1,-2,-3,-3,-3
6,228,-1,-2,-3,-3,-3,-3
6,229,-2,-3,-3,-3,-3,-2
6,230,-3,-3,-3,-3,-2,-2
6,231,-3,-3,-3,-2,-2,0
6,232,-3,-3,-2,-2,0,0
6,233,-3,-2,-2,0,0,2
6,234,-2,-2,0,0,2,2
6,235,-2,0,0,2,2,2
6,236,0,0,2,2,2,3
6,237,0,2,2,2,3,3
6,238,2,2,2,3,3,3
6,239,2,2,3,3,3,3
6,240,2,3,3,3,3,1
6,241,3,3,3,3,1,1
6,242,3,3,3,1,1,-1
6,243,3,3,1,1,-1,-1
6,244,3,1,1,-1,-1,-2
6,245,1,1,-1,-1,-2,-3
6,246,1,-1,-1,-2,-3,-3
6,247,-1,-1,-2,-3,-3,-3
6,248,-1,-2,-3,-3,-3,-3
6,249,-2,-3,-3,-3,-3,-2
6,250,-3,-3,-3,-3,-2,-2
6,251,-3,-3,-3,-2,-2,0
6,252,-3,-3,-2,-2,0,0
6,253,-3,-2,-2,0,0,2
6,254,-2,-2,0,0,2,2
6,255,-2,0,0,2,2,2
6,256,0,0,2,2,2,3
6,257,0,2,2,2,3,3
6,258,2,2,2,3,3,3
6,259,2,2,3,3,3,3
6,260,2,3,3,3,3,1
6,261,3,3,3,3,1,1
6,262,3,3,3,1,1,-1
6,263,3,3,1,1,-1,-1
6,264,3,1,1,-1,-1,-2
6,265,1,1,-1,-1,-2,-3
6,266,1,-1,-1,-2,-3,-3
6,267,-1,-1,-2,-3,-3,-3
6,268,-1,-2,-3,-3,-3,-3
6,269,-2,-3,-3,-3,-3,-2
6,270,-3,-3,-3,-3,-2,-2
6,271,-3,-3,-3,-2,-2,0
6,272,-3,-3,-2,-2,0,0
6,273,-3,-2,-2,0,0,2
6,274,-2,-2,0,0,2,2
6,275,-2,0,0,2,2,2
6,276,0,0,2,2,2,3
6,277,0,2,2,2,3,3
6,278,2,2,2,3,3,3
6,279,2,2,3,3,3,3
6,280,2,3,3,3,3,1
6,281,3,3,3,3,1,1
6,282,3,3,3,1,1,-1
6,283,3,3,1,1,-1,-1
6,284,3,1,1,-1,-1,-2
6,285,1,1,-1,-1,-2,-3
6,286,1,-1,-1,-2,-3,-3
6,287,-1,-1,-2,-3,-3,-3
6,288,-1,-2,-3,-3,-3,-3
6,289,-2,-3,-3,-3,-3,-2
6,290,-3,-3,-3,-3,-2,-2
6,291,-3,-3,-3,-2,-2,0
6,292,-3,-3,-2,-2,0,0
6,293,-3,-2,-2,0,0,2
6,294,-2,-2,0,0,2,2
6,295,-2,0,0,2,2,2
7,1,0,3,3,2,1,1
7,2,3,3,2,1,1,0
7,3,3,2,1,1,0,-2
7,4,2,1,1,0,-2,-2
7,5,1,1,0,-2,-2,-2
7,6,1,0,-2,-2,-2,-3
7,7,0,-2,-2,-2,-3,-3
7,8,-2,-2,-2,-3,-3,-3
7,9,-2,-2,-3,-3,-3,-2
7,10,-2,-3,-3,-3,-2,-2
7,11,-3,-3,-3,-2,-2,0
7,12,-3,-3,-2,-2,0,0
7,13,-3,-2,-2,0,0,2
7,14,-2,-2,0,0,2,2
7,15,-2,0,0,2,2,2
7,16,0,0,2,2,2,3
7,17,0,2,2,2,3,3
7,18,2,2,2,3,3,3
7,19,2,2,3,3,3,3
7,20,2,3,3,3,3,1
7,21,3,3,3,3,1,1
7,22,3,3,3,1,1,-1
7,23,3,3,1,1,-1,-1
7,24,3,1,1,-1,-1,-2
7,25,1,1,-1,-1,-2,-3
7,26,1,-1,-1,-2,-3,-3
7,27,-1,-1,-2,-3,-3,-3
7,28,-1,-2,-3,-3,-3,-3
7,29,-2,-3,-3,-3,-3,-2
7,30,-3,-3,-3,-3,-2,-2
7,31,-3,-3,-3,-2,-2,0
7,32,-3,-3,-2,-2,0,0
7,33,-3,-2,-2,0,0,2
7,34,-2,-2,0,0,2,2
7,35,-2,0,0,2,2,2
7,36,0,0,2,2,2,3
7,37,0,2,2,2,3,3
7,38,2,2,2,3,3,3
7,39,2,2,3,3,3,3
7,40,2,3,3,3,3,1
7,41,3,3,3,3,1,1
7,42,3,3,3,1,1,-1
7,43,3,3,1,1,-1,-1
7,44,3,1,1,-1,-1,-2
7,45,1,1,-1,-1,-2,-3
7,46,1,-1,-1,-2,-3,-3
7,47,-1,-1,-2,-3,-3,-3
7,48,-1,-2,-3,-3,-3,-3
7,49,-2,-3,-3,-3,-3,-2
7,50,-3,-3,-3,-3,-2,-2
7,51,-3,-3,-3,-2,-2,0
7,52,-3,-3,-2,-2,0,0
7,53,-3,-2,-2,0,0,2
7,54,-2,-2,0,0,2,2
7,55,-2,0,0,2,2,2
7,56,0,0,2,2,2,3
7,57,0,2,2,2,3,3
7,58,2,2,2,3,3,3
7,59,2,2,3,3,3,3
7,60,2,3,3,3,3,1
7,61,3,3,3,3,1,1
7,62,3,3,3,1,1,-1
7,63,3,3,1,1,-1,-1
7,64,3,1,1,-1,-1,-2
7,65,1,1,-1,-1,-2,-3
7,66,1,-1,-1,-2,-3,-3
7,67,-1,-1,-2,-3,-3,-3
7,68,-1,-2,-3,-3,-3,-3
7,69,-2,-3,-3,-3,-3,-2
7,70,-3,-3,-3,-3,-2,-2
7,71,-3,-3,-3,-2,-2,0
7,72,-3,-3,-2,-2,0,0
7,73,-3,-2,-2,0,0,2
7,74,-2,-2,0,0,2,2
7,75,-2,0,0,2,2,2
7,76,0,0,2,2,2,3
7,77,0,2,2,2,3,3
7,78,2,2,2,3,3,3
7,79,2,2,3,3,3,3
7,80,2,3,3,3,3,1
7,81,3,3,3,3,1,1
7,82,3,3,3,1,1,-1
7,83,3,3,1,1,-1,-1
7,84,3,1,1,-1,-1,-2
7,85,1,1,-1,-1,-2,-3
7,86,1,-1,-1,-2,-3,-3
7,87,-1,-1,-2,-3,-3,-3
7,88,-1,-2,-3,-3,-3,-3
7,89,-2,-3,-3,-3,-3,-2
7,90,-3,-3,-3,-3,-2,-2
7,91,-3,-3,-3,-2,-2,0
7,92,-3,-3,-2,-2,0,0
7,93,-3,-2,-2,0,0,2
7,94,-2,-2,0,0,2,2
7,95,-2,0,0,2,2,2
7,96,0,0,2,2,2,3
7,97,0,2,2,2,3,3
7,98,2,2,2,3,3,3
7,99,2,2,3,3,3,3
7,100,2,3,3,3,3,1
7,101,3,3,3,3,1,1
7,102,3,3,3,1,1,-1
7,103,3,3,1,1,-1,-1
7,104,3,1,1,-1,-1,-2
7,105,1,1,-1,-1,-2,-3
7,106,1,-1,-1,-2,-3,-3
7,107,-1,-1,-2,-3,-3,-3
7,108,-1,-2,-3,-3,-3,-3
7,109,-2,-3,-3,-3,-3,-2
7,110,-3,-3,-3,-3,-2,-2
7,111,-3,-3,-3,-2,-2,0
7,112,-3,-3,-2,-2,0,0
7,113,-3,-2,-2,0,0,2
7,114,-2,-2,0,0,2,2
7,115,-2,0,0,2,2,2
7,116,0,0,2,2,2,3
7,117,0,2,2,2,3,3
7,118,2,2,2,3,3,3
7,119,2,2,3,3,3,3
7,120,2,3,3,3,3,1
7,121,3,3,3,3,1,1
7,122,3,3,3,1,1,-1
7,123,3,3,1,1,-1,-1
7,124,3,1,1,-1,-1,-2
7,125,1,1,-1,-1,-2,-3
7,126,1,-1,-1,-2,-3,-3
7,127,-1,-1,-2,-3,-3,-3
7,128,-1,-2,-3,-3,-3,-3
7,129,-2,-3,-3,-3,-3,-2
7,130,-3,-3,-3,-3,-2,-2
7,131,-3,-3,-3,-2,-2,0
7,132,-3,-3,-2,-2,0,0
7,133,-3,-2,-2,0,0,2
7,134,-2,-2,0,0,2,2
7,135,-2,0,0,2,2,2
7,136,0,0,2,2,2,3
7,137,0,2,2,2,3,3
7,138,2,2,2,3,3,3
7,139,2,2,3,3,3,3
7,140,2,3,3,3,3,1
7,141,3,3,3,3,1,1
7,142,3,3,3,1,1,-1
7,143,3,3,1,1,-1,-1
7,144,3,1,1,-1,-1,-2
7,145,1,1,-1,-1,-2,-3
7,146,1,-1,-1,-2,-3,-3
7,147,-1,-1,-2,-3,-3,-3
7,148,-1,-2,-3,-3,-3,-3
7,149,-2,-3,-3,-3,-3,-2
7,150,-3,-3,-3,-3,-2,-2
7,151,-3,-3,-3,-2,-2,0
7,152,-3,-3,-2,-2,0,0
7,153,-3,-2,-2,0,0,2
7,154,-2,-2,0,0,2,2
7,155,-2,0,0,2,2,2
7,156,0,0,2,2,2,3
7,157,0,2,2,2,3,3
7,158,2,2,2,3,3,3
7,159,2,2,3,3,3,3
7,160,2,3,3,3,3,1
7,161,3,3,3,3,1,1
7,162,3,3,3,1,1,-1
7,163,3,3,1,1,-1,-1
7,164,3,1,1,-1,-1,-2
7,165,1,1,-1,-1,-2,-3
7,166,1,-1,-1,-2,-3,-3
7,167,-1,-1,-2,-3,-3,-3
7,168,-1,-2,-3,-3,-3,-3
7,169,-2,-3,-3,-3,-3,-2
7,170,-3,-3,-3,-3,-2,-2
7,171,-3,-3,-3,-2,-2,0
7,172,-3,-3,-2,-2,0,0
7,173,-3,-2,-2,0,0,2
7,174,-2,-2,0,0,2,2
7,175,-2,0,0,2,2,2
7,176,0,0,2,2,2,3
7,177,0,2,2,2,3,3
7,178,2,2,2,3,3,3
7,179,2,2,3,3,3,3
7,180,2,3,3,3,3,1
7,181,3,3,3,3,1,1
7,182,3,3,3,1,1,-1
7,183,3,3,1,1,-1,-1
7,184,3,1,1,-1,-1,-2
7,185,1,1,-1,-1,-2,-3
7,186,1,-1,-1,-2,-3,-3
7,187,-1,-1,-2,-3,-3,-3
7,188,-1,-2,-3,-3,-3,-3
7,189,-2,-3,-3,-3,-3,-2
7,190,-3,-3,-3,-3,-2,-2
7,191,-3,-3,-3,-2,-2,0
7,192,-3,-3,-2,-2,0,0
7,193,-3,-2,-2,0,0,2
7,194,-2,-2,0,0,2,2
7,195,-2,0,0,2,2,2
7,196,0,0,2,2,2,3
7,197,0,2,2,2,3,3
7,198,2,2,2,3,3,3
7,199,2,2,3,3,3,3
7,200,2,3,3,3,3,1
7,201,3,3,3,3,1,1
7,202,3,3,3,1,1,-1
7,203,3,3,1,1,-1,-1
7,204,3,1,1,-1,-1,-2
7,205,1,1,-1,-1,-2,-3
7,206,1,-1,-1,-2,-3,-3
7,207,-1,-1,-2,-3,-3,-3
7,208,-1,-2,-3,-3,-3,-3
7,209,-2,-3,-3,-3,-3,-2
7,210,-3,-3,-3,-3,-2,-2
7,211,-3,-3,-3,-2,-2,0
7,212,-3,-3,-2,-2,0,0
7,213,-3,-2,-2,0,0,2
7,214,-2,-2,0,0,2,2
7,215,-2,0,0,2,2,2
7,216,0,0,2,2,2,3
7,217,0,2,2,2,3,3
7,218,2,2,2,3,3,3
7,219,2,2,3,3,3,3
7,220,2,3,3,3,3,1
7,221,3,3,3,3,1,1
7,222,3,3,3,1,1,-1
7,223,3,3,1,1,-1,-1
7,224,3,1,1,-1,-1,-2
7,225,1,1,-1,-1,-2,-3
7,226,1,-1,-1,-2,-3,-3
7,227,-1,-1,-2,-3,-3,-3
7,228,-1,-2,-3,-3,-3,-3
7,229,-2,-3,-3,-3,-3,-2
7,230,-3,-3,-3,-3,-2,-2
7,231,-3,-3,-3,-2,-2,0
7,232,-3,-3,-2,-2,0,0
7,233,-3,-2,-2,0,0,2
7,234,-2,-2,0,0,2,2
7,235,-2,0,0,2,2,2
7,236,0,0,2,2,2,3
7,237,0,2,2,2,3,3
7,238,2,2,2,3,3,3
7,239,2,2,3,3,3,3
7,240,2,3,3,3,3,1
7,241,3,3,3,3,1,1
7,242,3,3,3,1,1,-1
7,243,3,3,1,1,-1,-1
7,244,3,1,1,-1,-1,-2
7,245,1,1,-1,-1,-2,-3
7,246,1,-1,-1,-2,-3,-3
7,247,-1,-1,-2,-3,-3,-3
7,248,-1,-2,-3,-3,-3,-3
7,249,-2,-3,-3,-3,-3,-2
7,250,-3,-3,-3,-3,-2,-2
7,251,-3,-3,-3,-2,-2,0
7,252,-3,-3,-2,-2,0,0
7,253,-3,-2,-2,0,0,2
7,254,-2,-2,0,0,2,2
7,255,-2,0,0,2,2,2
7,256,0,0,2,2,2,3
7,257,0,2,2,2,3,3
7,258,2,2,2,3,3,3
7,259,2,2,3,3,3,3
7,260,2,3,3,3,3,1
7,261,3,3,3,3,1,1
7,262,3,3,3,1,1,-1
7,263,3,3,1,1,-1,-1
7,264,3,1,1,-1,-1,-2
7,265,1,1,-1,-1,-2,-3
7,266,1,-1,-1,-2,-3,-3
7,267,-1,-1,-2,-3,-3,-3
7,268,-1,-2,-3,-3,-3,-3
7,269,-2,-3,-3,-3,-3,-2
7,270,-3,-3,-3,-3,-2,-2
7,271,-3,-3,-3,-2,-2,0
7,272,-3,-3,-2,-2,0,0
7,273,-3,-2,-2,0,0,2
7,274,-2,-2,0,0,2,2
7,275,-2,0,0,2,2,2
7,276,0,0,2,2,2,3
7,277,0,2,2,2,3,3
7,278,2,2,2,3,3,3
7,279,2,2,3,3,3,3
7,280,2,3,3,3,3,1
7,281,3,3,3,3,1,1
7,282,3,3,3,1,1,-1
7,283,3,3,1,1,-1,-1
7,284,3,1,1,-1,-1,-2
7,285,1,1,-1,-1,-2,-3
7,286,1,-1,-1,-2,-3,-3
7,287,-1,-1,-2,-3,-3,-3
7,288,-1,-2,-3,-3,-3,-3
7,289,-2,-3,-3,-3,-3,-2
7,290,-3,-3,-3,-3,-2,-2
7,291,-3,-3,-3,-2,-2,0
7,292,-3,-3,-2,-2,0,0
7,293,-3,-2,-2,0,0,2
7,294,-2,-2,0,0,2,2
7,295,-2,0,0,2,2,2
8,1,0,3,3,2,1,1
8,2,3,3,2,1,1,0
8,3,3,2,1,1,0,-2
8,4,2,1,1,0,-2,-2
8,5,1,1,0,-2,-2,-2
8,6,1,0,-2,-2,-2,-3
8,7,0,-2,-2,-2,-3,-3
8,8,-2,-2,-2,-3,-3,-3
8,9,-2,-2,-3,-3,-3,-2
8,10,-2,-3,-3,-3,-2,-2
8,11,-3,-3,-3,-2,-2,0
8,12,-3,-3,-2,-2,0,0
8,13,-3,-2,-2,0,0,2
8,14,-2,-2,0,0,2,2
8,15,-2,0,0,2,2,2
8,16,0,0,2,2,2,3
8,17,0,2,2,2,3,3
8,18,2,2,2,3,3,3
8,19,2,2,3,3,3,3
8,20,2,3,3,3,3,1
8,21,3,3,3,3,1,1
8,22,3,3,3,1,1,-1
8,23,3,3,1,1,-1,-1
8,24,3,1,1,-1,-1,-2
8,25,1,1,-1,-1,-2,-3
8,26,1,-1,-1,-2,-3,-3
8,27,-1,-1,-2,-3,-3,-3
8,28,-1,-2,-3,-3,-3,-3
8,29,-2,-3,-3,-3,-3,-2
8,30,-3,-3,-3,-3,-2,-2
8,31,-3,-3,-3,-2,-2,0
8,32,-3,-3,-2,-2,0,0
8,33,-3,-2,-2,0,0,2
8,34,-2,-2,0,0,2,2
8,35,-2,0,0,2,2,2
8,36,0,0,2,2,2,3
8,37,0,2,2,2,3,3
8,38,2,2,2,3,3,3
8,39,2,2,3,3,3,3
8,40,2,3,3,3,3,1
8,41,3,3,3,3,1,1
8,42,3,3,3,1,1,-1
8,43,3,3,1,1,-1,-1
8,44,3,1,1,-1,-1,-2
8,45,1,1,-1,-1,-2,-3
8,46,1,-1,-1,-2,-3,-3
8,47,-1,-1,-2,-3,-3,-3
8,48,-1,-2,-3,-3,-3,-3
8,49,-2,-3,-3,-3,-3,-2
8,50,-3,-3,-3,-3,-2,-2
8,51,-3,-3,-3,-2,-2,0
8,52,-3,-3,-2,-2,0,0
8,53,-3,-2,-2,0,0,2
8,54,-2,-2,0,0,2,2
8,55,-2,0,0,2,2,2
8,56,0,0,2,2,2,3
8,57,0,2,2,2,3,3
8,58,2,2,2,3,3,3
8,59,2,2,3,3,3,3
8,60,2,3,3,3,3,1
8,61,3,3,3,3,1,1
8,62,3,3,3,1,1,-1
8,63,3,3,1,1,-1,-1
8,64,3,1,1,-1,-1,-2
8,65,1,1,-1,-1,-2,-3
8,66,1,-1,-1,-2,-3,-3
8,67,-1,-1,-2,-3,-3,-3
8,68,-1,-2,-3,-3,-3,-3
8,69,-2,-3,-3,-3,-3,-2
8,70,-3,-3,-3,-3,-2,-2
8,71,-3,-3,-3,-2,-2,0
8,72,-3,-3,-2,-2,0,0
8,73,-3,-2,-2,0,0,2
8,74,-2,-2,0,0,2,2
8,75,-2,0,0,2,2,2
8,76,0,0,2,2,2,3
8,77,0,2,2,2,3,3
8,78,2,2,2,3,3,3
8,79,2,2,3,3,3,3
8,80,2,3,3,3,3,1
8,81,3,3,3,3,1,1
8,82,3,3,3,1,1,-1
8,83,3,3,1,1,-1,-1
8,84,3,1,1,-1,-1,-2
8,85,1,1,-1,-1,-2,-3
8,86,1,-1,-1,-2,-3,-3
8,87,-1,-1,-2,-3,-3,-3
8,88,-1,-2,-3,-3,-3,-3
8,89,-2,-3,-3,-3,-3,-2
8,90,-3,-3,-3,-3,-2,-2
8,91,-3,-3,-3,-2,-2,0
8,92,-3,-3,-2,-2,0,0
8,93,-3,-2,-2,0,0,2
8,94,-2,-2,0,0,2,2
8,95,-2,0,0,2,2,2
8,96,0,0,2,2,2,3
8,97,0,2,2,2,3,3
8,98,2,2,2,3,3,3
8,99,2,2,3,3,3,3
8,100,2,3,3,3,3,1
8,101,3,3,3,3,1,1
8,102,3,3,3,1,1,-1
8,103,3,3,1,1,-1,-1
8,104,3,1,1,-1,-1,-2
8,105,1,1,-1,-1,-2,-3
8,106,1,-1,-1,-2,-3,-3
8,107,-1,-1,-2,-3,-3,-3
8,108,-1,-2,-3,-3,-3,-3
8,109,-2,-3,-3,-3,-3,-2
8,110,-3,-3,-3,-3,-2,-2
8,111,-3,-3,-3,-2,-2,0
8,112,-3,-3,-2,-2,0,0
8,113,-3,-2,-2,0,0,2
8,114,-2,-2,0,0,2,2
8,115,-2,0,0,2,2,2
8,116,0,0,2,2,2,3
8,117,0,2,2,2,3,3
8,118,2,2,2,3,3,3
8,119,2,2,3,3,3,3
8,120,2,3,3,3,3,1
8,121,3,3,3,3,1,1
8,122,3,3,3,1,1,-1
8,123,3,3,1,1,-1,-1
8,124,3,1,1,-1,-1,-2
8,125,1,1,-1,-1,-2,-3
8,126,1,-1,-1,-2,-3,-3
8,127,-1,-1,-2,-3,-3,-3
8,128,-1,-2,-3,-3,-3,-3
8,129,-2,-3,-3,-3,-3,-2
8,130,-3,-3,-3,-3,-2,-2
8,131,-3,-3,-3,-2,-2,0
8,132,-3,-3,-2,-2,0,0
8,133,-3,-2,-2,0,0,2
8,134,-2,-2,0,0,2,2
8,135,-2,0,0,2,2,2
8,136,0,0,2,2,2,3
8,137,0,2,2,2,3,3
8,138,2,2,2,3,3,3
8,139,2,2,3,3,3,3
8,140,2,3,3,3,3,1
8,141,3,3,3,3,1,1
8,142,3,3,3,1,1,-1
8,143,3,3,1,1,-1,-1
8,144,3,1,1,-1,-1,-2
8,145,1,1,-1,-1,-2,-3
8,146,1,-1,-1,-2,-3,-3
8,147,-1,-1,-2,-3,-3,-3
8,148,-1,-2,-3,-3,-3,-3
8,149,-2,-3,-3,-3,-3,-2
8,150,-3,-3,-3,-3,-2,-2
8,151,-3,-3,-3,-2,-2,0
8,152,-3,-3,-2,-2,0,0
8,153,-3,-2,-2,0,0,2
8,154,-2,-2,0,0,2,2
8,155,-2,0,0,2,2,2
8,156,0,0,2,2,2,3
8,157,0,2,2,2,3,3
8,158,2,2,2,3,3,3
8,159,2,2,3,3,3,3
8,160,2,3,3,3,3,1
8,161,3,3,3,3,1,1
8,162,3,3,3,1,1,-1
8,163,3,3,1,1,-1,-1
8,164,3,1,1,-1,-1,-2
8,165,1,1,-1,-1,-2,-3
8,166,1,-1,-1,-2,-3,-3
8,167,-1,-1,-2,-3,-3,-3
8,168,-1,-2,-3,-3,-3,-3
